process,sigma,run,time,spot,forward,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,demand
mr,5,1,17,149.3153590864731,147.04670636595685,149.3153590864731,-15.192466805016357,35.75562495651124,40.61894646118095,49.44415329089545,62.350143061172176,62.566042629974554,79.3574727896905,94.29820486247725,85.96016624386489,1.0
mr,5,1,18,124.19253692252443,123.59115434278856,124.19253692252443,4.713709988929108,42.91909474506934,33.10972638937389,52.799686263198204,48.259526668619614,61.2760326300533,57.10759836611123,85.33724137522735,86.74198164898104,1.0
mr,5,1,19,128.10340240790072,129.72635869549381,128.10340240790072,-13.620361132818163,25.395914622671704,52.18499261815726,38.74510952701623,64.89903306857366,62.22332033175643,82.04967063857262,86.46570271647039,71.94789456400613,1.0
mr,5,1,20,90.4472249540302,89.807157560531,90.4472249540302,-21.184555520029374,35.233923820324065,44.31128034947727,74.45751979616827,39.56899674914592,61.07658021770875,69.1031734804019,88.71117733054685,134.9915348637388,1.0
mr,5,1,21,47.661122897800894,47.87265222089398,47.661122897800894,21.98473153382331,31.10005203443011,31.70203076538835,51.292211819752275,72.34986764790773,86.64623143550573,93.45029678381958,89.32999974282285,75.1227352921743,1.0
mr,5,1,22,79.82076101762202,80.43907981417097,79.82076101762202,-3.3866445072980347,43.13881759930604,38.47729057533113,51.09394794604893,65.67116978895652,89.88705947185797,69.55801633116175,103.09733178546564,86.14189604408185,1.0
mr,5,1,23,53.149069264114104,52.65641434574489,53.149069264114104,1.0129230703188576,25.150210287869093,32.995053972921944,57.25766623898692,63.07235681176651,62.00955188750733,72.86106506856352,90.93502594453139,85.63185468861604,1.0
mr,5,1,24,49.674236708290756,49.64466794201916,49.674236708290756,-21.371222793201852,24.961668946915346,28.93760215228531,54.810092317367136,71.79229180734617,58.3470219765408,49.767348304871504,103.18752138988043,117.89848753888883,1.0
mr,5,1,25,54.5519464994596,52.78377207420066,54.5519464994596,-8.16574086787774,26.403644127335866,47.40942038025313,52.23884024279131,79.98569333355093,76.59981778940966,72.76309889201477,88.54710155804551,94.10100643415944,1.0
mr,5,1,26,93.13367310336434,92.1796232661728,93.13367310336434,1.6638388456479913,17.25662565414116,55.275333123761044,42.09525544554688,72.17244078021757,62.2688773800664,41.21793077393669,91.41543342568963,124.95484145347467,1.0
mr,5,1,27,130.57295320453457,130.2431675104064,130.57295320453457,-17.264903661334543,26.845469869915433,28.81145940944687,54.714683571359956,37.909509224020255,78.86104544857716,54.65755482422843,54.03238767842206,86.53018751512263,1.0
mr,5,1,28,119.85161297349701,118.35612470350011,119.85161297349701,5.63547027518508,25.445204030677814,44.50375389352457,68.82024496475034,44.645076399171586,72.84092229191819,92.16663449830875,106.49389814464467,105.57988324447604,1.0
mr,5,1,29,149.0331872097637,151.46602180438546,149.0331872097637,-9.009580348782075,30.902362718857248,34.79485944702539,63.454200461549775,52.50217706765186,48.779582390038755,92.57280253841331,96.23679256616387,83.29305893480486,1.0
mr,5,1,30,136.90139766852437,134.94351413346035,136.90139766852437,-4.375406246899152,32.050535854662954,36.10299692988243,65.93186626639397,60.313092602530006,91.66507281862087,86.80732098855944,107.96418197747374,142.90298255546776,1.0
mr,5,1,31,122.10951711926678,121.57218092145114,122.10951711926678,-9.025599183440955,41.257025035295314,35.26084860608905,44.88784323568815,66.21190824562947,95.14228742333731,64.52838170993259,37.86740319251359,76.24803161940974,1.0
mr,5,1,32,92.22686506828853,92.34744300409167,92.22686506828853,27.784172767634068,35.7025430291163,33.08807384256147,40.10395179741419,51.291074242158416,61.42095833321859,79.23661830172833,127.59074468605309,106.19641420454055,1.0
mr,5,1,33,104.516413815119,106.0227809701261,104.516413815119,-0.20245837106900882,26.538578066025583,40.388173023558615,48.74213079900352,62.24120117372494,64.57217816089621,79.9423593745509,87.48738669320687,112.67553761864197,1.0
mr,5,1,34,53.09614783181665,52.33376034136531,53.09614783181665,-15.865663934338505,24.609511971909853,33.3523990687117,50.557249122886944,50.93540481176013,74.00211547014867,61.466164972919316,109.94729070127529,108.27598194902997,1.0
mr,5,1,35,35.29560455146651,35.706150229713124,35.29560455146651,12.338173681547836,32.95151502903904,42.16365460623871,60.94191518470949,52.66178636409662,74.68239505981835,104.05437282827441,71.28169331174044,96.29424682244583,1.0
mr,5,1,36,70.50226585881933,70.50948039870485,70.50226585881933,-18.312654749565333,22.078600757876146,39.5980951244069,33.07535370285181,43.120066837821334,79.21961981741963,94.03779664921075,101.02993029112625,97.40358600533148,1.0
mr,5,1,37,53.11558816030283,52.59425406745446,53.11558816030283,3.132953925071331,40.98875259512612,38.08841562506872,65.29550319460614,48.92120104666915,98.14286354272889,76.46457321872538,71.03851986287418,100.87622943958219,1.0
mr,5,1,38,112.46182648079507,112.98151648818275,112.46182648079507,-29.395051858196634,37.076640724327724,32.739490703667215,48.419921014210104,43.779784732604,67.52273881508331,80.43017342391249,78.77215870747551,97.05995996743023,1.0
mr,5,1,39,97.97411274636224,98.16913971693596,97.97411274636224,-19.922790733476457,27.18494608737177,35.38582935545334,45.7311893005258,48.28952096427201,58.82383857646165,83.33412492716084,124.45256436960216,119.27758233589819,1.0
mr,5,1,40,117.4219619697322,116.71717553649889,117.4219619697322,2.952918538036853,19.721192825454736,46.043129806606046,39.87895624739832,72.64370155929407,50.689530807796615,47.33224210521135,86.56771678625977,144.21046003182704,1.0
mr,5,1,41,156.23568658120598,156.34474234793814,156.23568658120598,11.076998699931156,38.123234244992474,44.00733750099505,33.451433281342304,48.607213334016684,59.76697944081313,76.04516187967045,93.91379171723501,88.85016429984333,1.0
mr,5,1,42,149.50486053801646,148.92879798239426,149.50486053801646,2.5705242178495573,29.31276092848429,32.17955804161159,58.231705839619146,91.5885847780487,69.53622237976684,69.08825203203523,105.66121915239758,72.60394040841845,1.0
mr,5,1,43,131.505947236562,131.65522929671246,131.505947236562,-1.734724235823608,37.42689787184077,40.7946584434338,50.73317967188404,65.91981481057067,95.12381008924902,63.97407984168135,98.92227398350688,98.23435903297491,1.0
mr,5,1,44,104.05825365921346,104.74725527606203,104.05825365921346,-4.516555433839332,20.433434047233796,46.01109698697431,37.10039100258946,62.218033484338484,62.7534418134936,75.50239531382472,92.70754029258437,151.59418675308638,1.0
mr,5,1,45,66.38003297440217,67.43283145993902,66.38003297440217,-22.177829855511412,26.403749862277362,26.644757751029026,37.04921227936384,49.699706637825436,73.13303132294457,108.76298442959236,96.56929804439206,83.92650864060539,1.0
mr,5,1,46,39.33778060148831,38.85085145630859,39.33778060148831,-10.79766312592063,30.0314621983091,44.34688153903948,46.64215300709872,68.40371855290789,69.77007945498147,90.25348578027216,133.26148053428895,132.78233610888134,1.0
mr,5,1,47,41.266241508761865,42.14646421261001,41.266241508761865,-6.909581564396812,30.28188356258845,34.69900992843323,66.69021525289392,53.092346085146715,86.63750582827318,70.86113616347525,88.96286165339546,133.55401628152882,1.0
mr,5,1,48,53.899449046353624,52.84728447750991,53.899449046353624,15.856833393283736,27.29960717112454,44.56478934874527,47.40408648636395,61.464117775744334,105.3770539622307,89.16132450169854,93.61978284086942,88.9282351658401,1.0
mr,5,1,49,100.34079830655345,100.1884959304844,100.34079830655345,5.154274343526922,33.737099594084995,33.89392674765986,34.96857046881894,90.72101445922553,62.567837179115514,102.38968698537603,108.91177912813701,111.37966158370551,1.0
mr,5,1,50,103.92733376351252,104.53875615028392,103.92733376351252,-26.44560233044101,23.594277423704433,25.560943194683848,47.54256935914056,58.8472812033042,63.14784780474489,94.7941389266043,109.8994667932437,132.56793246257075,1.0
mr,5,1,51,94.78571684777148,95.05205700388808,94.78571684777148,4.861259540921925,29.145723089872238,26.9796604969347,47.27276430252329,73.7912799154281,84.618252278967,80.95408591872278,111.36654550008684,92.41744518025025,1.0
mr,5,1,52,143.71495758201627,142.8200452312427,143.71495758201627,-5.776234206244748,30.721773790271392,40.38467957329106,23.031133570584284,51.56188289848935,79.54648085476836,69.64901155671082,101.49714399652532,95.92839279795277,1.0
mr,5,1,53,140.14471436892808,139.8530420356267,140.14471436892808,-10.15383000458938,33.08663300435249,42.07778001377186,49.45705133482188,59.58013811403646,95.85390256030448,91.17157301781744,69.4259115708513,88.36638172102712,1.0
mr,5,1,54,132.76193163756204,132.10741407371773,132.76193163756204,9.175144332613018,34.26968926853334,32.76546699916473,47.69065469791322,81.24960762762612,78.1749945945635,86.295766166748,119.40176758141973,79.70486538614267,1.0
mr,5,1,55,135.88090420669627,135.08007004588487,135.88090420669627,15.464992837439265,23.252147448972785,45.108739670218995,56.96206364813418,52.47639530654679,64.96991072898116,94.32309152044371,69.36578292566361,87.01444909867986,1.0
mr,5,1,56,116.84844683408942,117.84119368872834,116.84844683408942,13.969201786742978,20.795314975586265,26.70783950184832,68.48956094945345,81.74938269596315,78.26916762969233,90.16274882691151,95.44743837430259,75.52119466475487,1.0
mr,5,1,57,93.10511803192301,93.43751772152301,93.10511803192301,-12.588262848339578,37.66606093139106,39.47136161082147,61.26565029547757,68.4930232254657,85.52185012816071,96.79284344510936,76.42303469965155,100.68166936518452,1.0
mr,5,1,58,44.17547642182808,43.869380306949125,44.17547642182808,-4.638185637768219,31.99388407187755,30.311870401900347,47.31111309445169,53.25039868926879,81.4867505367631,71.43623661503091,88.84550976132613,84.60053537882716,1.0
mr,5,1,59,52.62948474801837,53.10293952725271,52.62948474801837,4.968951471053459,25.50908078066068,34.785311137582724,38.934740912583294,67.58889286866625,77.10183643550216,101.07830505014921,95.91772338546265,104.67571823581495,1.0
mr,5,1,60,60.34439711564175,60.52983515885399,60.34439711564175,14.633176906835388,39.306911853135134,40.379189370531314,75.7335980324986,71.67065339552076,84.93344565424816,83.1615936750784,95.78442987810492,68.88208707592746,1.0
mr,5,1,61,103.23402273978346,104.07317300438875,103.23402273978346,-7.18761356767935,30.69404780575715,33.11669307772838,50.59218434014488,67.46171954660636,86.37013826623942,113.20417396200425,97.59457357623512,106.61760464428914,1.0
mr,5,1,62,95.94072317114544,96.54479363538105,95.94072317114544,-2.784884649957257,37.07578310438296,36.9235556461614,50.13929291912946,41.15730336131452,89.35022587452538,68.97299491056691,119.04680284305564,116.6705792321785,1.0
mr,5,1,63,117.92932756796124,116.95169932600889,117.92932756796124,-16.595024610090423,30.405110888460655,48.050342473715524,49.758749128899964,51.27435389010158,79.081938426255,107.775420850644,98.16361742725164,60.12528714857089,1.0
mr,5,1,64,121.35178308882588,120.67199340802132,121.35178308882588,-17.943099361210063,42.36448754929192,35.38486504381481,51.98084760767855,57.02977637338194,67.66034687556404,83.16657253540237,85.60518056476832,107.48113139695144,1.0
mr,5,1,65,134.46926271500584,135.47414291613148,134.46926271500584,12.18788733591297,40.53204505465923,46.685536896521135,48.556395880760576,59.10679885079944,72.05399161006652,69.57731194216882,107.35356902919042,124.55337984946584,1.0
mr,5,1,66,154.3718435985057,155.31408343003244,154.3718435985057,20.343600428562343,28.50621510912556,30.962345162739055,44.26337993119763,67.44806517060813,86.891125531117,72.25782665513086,111.41046880064353,75.8071796261759,1.0
mr,5,1,67,148.91360289902283,148.8824775823875,148.91360289902283,-1.0801518237050076,35.82942570572613,44.23843342332226,44.53141058759608,62.132412011199044,58.562900606178694,74.87444306889088,67.90305932753414,133.45144773675406,1.0
mr,5,1,68,101.2860362991626,101.4048725552096,101.2860362991626,15.052993468380363,33.87225569751089,51.5325489652632,49.672467297840015,43.97586769547878,75.16142632422061,86.78665514243066,100.75320125729745,108.38038018732091,1.0
mr,5,1,69,89.68884890509608,90.83477184299322,89.68884890509608,5.424540375714512,38.21178934519409,20.226843998981686,44.56575228866235,64.56237421207156,64.49325662741695,88.365367808568,102.62110936159617,85.89976288483183,1.0
mr,5,1,70,57.88930159615053,57.54684505071082,57.88930159615053,-9.676796319076864,24.210459236519373,33.624837956236185,42.871542173228356,67.32702894340588,70.40242752108745,70.82079993698274,84.64385693952015,98.88461844684588,1.0
mr,5,1,71,32.74896755749381,32.928136301361086,32.74896755749381,5.420934082626209,34.11630875999064,44.61657701744432,51.064302276918966,66.71748537517247,87.89832607650219,79.61032652382427,114.76272263960915,111.16653825043444,1.0
mr,5,1,72,59.88708913306917,59.76600183908557,59.88708913306917,23.070548496989538,36.350546921097525,38.37563691165606,47.450227825791444,72.96936870665546,72.67538695227864,114.27632573778982,87.29899943341452,101.52010782824823,1.0
mr,5,1,73,102.35254246860703,102.12974022262772,102.35254246860703,-0.5373905866492731,19.447563081461315,42.96916698697047,65.0399298858269,70.00706585458684,70.65011167418608,107.64069072161138,92.26037616248776,110.77511984892739,1.0
mr,5,1,74,100.53307813400168,101.63771232512829,100.53307813400168,23.469654837210093,22.90044892400535,35.16811850627344,23.490301916069882,65.51016095074124,50.96201402628113,86.98117871478452,86.88470716289035,81.58652813841267,1.0
mr,5,1,75,142.24096094364992,143.41504109023649,142.24096094364992,-39.296176561346165,17.764606933439396,40.6927182997832,60.91506851922462,59.15801146249623,80.4475499243811,80.6080556506912,90.28042285646642,103.38721648072156,1.0
mr,5,1,76,104.87099825713162,105.72413393332344,104.87099825713162,12.328537565628357,28.383558993332652,38.75458211686336,62.46085192497629,40.0684687978081,79.03677853597506,81.92050122749218,70.26704843588637,71.7257100619004,1.0
mr,5,1,77,164.25512446427254,166.39944030381858,164.25512446427254,1.3057060235725684,34.30525353477577,49.342256493278455,29.266097675918505,65.15541862959103,100.28556612627645,89.81628756368667,64.0790841133027,97.775478773026,1.0
mr,5,1,78,140.18768903178892,140.21713383198178,140.18768903178892,-4.485110256988012,39.01414231257617,42.03536674640971,46.573124059196516,62.49225224595733,65.69110471065798,63.635318956825515,118.70109113804949,81.92184717070421,1.0
mr,5,1,79,121.28351527273968,122.11061180883311,121.28351527273968,1.3764116480325344,30.44456868251865,42.70082129660162,46.28559134004209,63.258946046344484,73.06810458729514,75.88197540122648,74.7546957302701,85.28940114820466,1.0
mr,5,1,80,101.66745524026278,101.35201492437771,101.66745524026278,-29.813533719013392,39.77169327342775,36.70498427102026,35.924883052821784,44.679017090156286,73.49137157195058,53.30265481795857,72.15493770978647,124.72186350420876,1.0
mr,5,1,81,39.47161479183359,39.599568485772565,39.47161479183359,-3.295078317562679,21.71939125071065,36.09915020742005,42.22183312409125,47.02732151510085,92.08434591668865,86.38756996168446,51.23897795513314,121.82620241188538,1.0
mr,5,1,82,55.192588294956785,55.120758974765145,55.192588294956785,5.356688572676196,19.77970536386907,36.539534497443036,38.894241545341714,72.63783423999485,68.66586254658267,90.35513503524386,78.49868854158896,112.18276241814354,1.0
mr,5,1,83,58.16061120451737,58.217024650600855,58.16061120451737,22.168410671122743,29.666713806620287,43.155617139026376,67.52270443423623,59.52533815372014,73.90630136078475,72.26901660321002,66.18438371866503,78.15374470654842,1.0
mr,5,1,84,84.282396697777,84.78400930293043,84.282396697777,-7.774053274104711,32.30439269363585,36.6321241534379,59.35678393147461,68.1780083684715,78.51055113603155,105.18378821264052,119.55627288245464,93.67183100610396,1.0
mr,5,1,85,72.49495698606991,71.90178825370867,72.49495698606991,-12.127404043397814,29.80383151143544,42.3181988551713,62.71555094994159,60.339820513565535,72.61252772418901,60.387749391962544,108.17670760816742,124.26195399958367,1.0
mr,5,1,86,80.98424911681664,82.67875324064633,80.98424911681664,-7.526355653768048,17.59534739976074,56.60320638916351,57.21672064043235,60.35707367394894,63.7499293962926,56.57000191664288,77.61329378680097,102.83433827279809,1.0
mr,5,1,87,112.7845191466564,111.64988728040016,112.7845191466564,13.731031765531112,29.46527976292327,46.96899762745354,38.70948228782771,71.25940567171197,72.71725990057631,83.59122909695955,130.54384449619755,146.3865907996339,1.0
mr,5,1,88,159.60747829079628,157.66954246423177,159.60747829079628,4.931266644895267,22.17318299697088,37.39181174265727,44.75479733720226,53.80746326139151,85.03084449803681,96.75357284179447,107.6717787658487,107.86635678788744,1.0
mr,5,1,89,157.5001963994563,159.32422329974239,157.5001963994563,-7.9464030565055825,34.01803529298023,49.609711377311555,54.89374561227918,61.1534493232918,55.628785808245155,106.9428430633259,84.1530350968448,103.84098232980062,1.0
mr,5,1,90,137.9301055642467,139.02204675374253,137.9301055642467,7.699011496700342,32.19958947658109,36.73539701582759,37.778721911080545,54.45269653553949,71.86157543805626,72.65785179409696,45.01069713227568,93.81767071594997,1.0
mr,5,1,91,151.962668949974,152.91109808141215,151.962668949974,1.4561632402206057,24.36072128203587,23.69500371857717,57.12998430172388,54.78604527081221,60.198308590851575,97.25889333490073,131.23696630663335,102.67081809564564,1.0
mr,5,1,92,104.31061579368635,104.9660468637119,104.31061579368635,14.529674857993339,26.91679849597984,31.935309512660766,47.59674601841865,56.28993451837633,86.7306528049478,79.38386448798869,64.98769559825527,96.95060327238912,1.0
mr,5,1,93,95.20750305889645,95.19584321226361,95.20750305889645,-10.530796408160285,23.64471886866629,25.033664631793155,46.251791924504026,62.665605259604554,48.675383333027156,77.23796320094688,60.38282255477595,114.1621735337718,1.0
mr,5,1,94,50.93794222008396,50.48089930676933,50.93794222008396,-4.914932198966524,29.62392541636097,37.18789212766953,57.10959968203491,54.25501654003827,62.175094138197764,94.13855899978675,108.40626777617352,119.13404633589168,1.0
mr,5,1,95,48.34202405756246,48.3786695153212,48.34202405756246,-5.881622296982364,35.73085392300743,40.14734703351641,54.4426331148604,75.06907350688225,75.28096625090329,90.43716605461472,133.9155433141069,84.28021078984101,1.0
mr,5,1,96,49.24076129059396,48.90732170867698,49.24076129059396,-21.95272422198178,24.085643721986738,53.41149849820226,46.3903383418092,49.26471237336595,91.91733640928076,54.77772548825201,114.91691073318933,73.37534092884444,1.0
mr,5,1,97,56.842121880484655,57.39640062783463,56.842121880484655,4.441804155968641,33.02427909310707,42.6154189901133,61.59329803364248,57.75754027006369,69.07949634497817,103.62464559561434,100.15036416094247,63.27589253793407,1.0
mr,5,1,98,100.57767808328069,100.42977118351577,100.57767808328069,3.91582908269834,26.818454289765356,38.247195769529085,39.189366724001026,54.7232273007099,62.22720662629522,102.08146166635922,100.70557814997515,110.15982653825087,1.0
mr,5,1,99,127.73173604899802,126.67731414849912,127.73173604899802,0.07670184963691334,25.242763006425935,46.635244649467914,56.15935606944264,77.3637346122448,96.33619897216826,69.99099677584753,105.36148005804554,77.93266787652253,1.0
mr,5,1,100,140.95115429971324,140.49815724614749,140.95115429971324,-3.518807000627204,29.357817840272652,22.31091752793692,55.93101257968384,62.358657318138896,49.727805394172584,86.33285653499854,103.66071461616177,56.94218814095034,1.0
mr,5,1,101,146.8905636963044,147.49712103716922,146.8905636963044,-21.230561130756215,23.788546065483757,41.884916464868525,46.904535606860094,72.38213447362362,39.21671660731885,87.90448298052382,95.06144563144876,107.77157209061929,1.0
mr,5,1,102,133.64400189183317,132.8906178398191,133.64400189183317,-6.309679841480386,26.678104167916906,46.16692155109573,53.26133022242118,42.173275523556335,76.16020230074665,84.17078025318251,91.87561987113376,149.8599903486558,1.0
mr,5,1,103,109.35399419556093,108.45486335191849,109.35399419556093,-5.140717747901542,22.81273264446691,28.171310033761266,37.488864236146966,63.20460319043111,62.97124085906344,71.19511753847328,88.8733236978086,99.87858176920213,1.0
mr,5,1,104,98.29058320397131,98.5301047853402,98.29058320397131,-12.034159038324283,41.78835079749834,49.15003234565543,59.24027019206901,70.67556954748125,55.702740560170014,69.25402611299117,76.42863740039982,116.76981548903284,1.0
mr,5,1,105,54.90226160572757,55.036753793444255,54.90226160572757,-2.419285674990137,30.211581311830372,42.707971259955315,48.15097863557011,60.98740787130509,79.91699026219095,79.59113486413688,84.94784861639806,101.6365871709513,1.0
mr,5,1,106,51.91978480684076,51.656581001095105,51.91978480684076,6.060762852218076,25.801646952044486,36.67769668879359,44.772769794809605,72.78576450078421,73.41320999279678,98.76366430814983,59.526777344483065,98.02220693617714,1.0
mr,5,1,107,61.50551583705491,61.215801297394236,61.50551583705491,28.292788518157952,31.28387946440533,45.06225492885028,60.49009225836889,53.79253859879553,62.102899169685806,88.69760247351091,88.2298867176945,118.38152965975537,1.0
mr,5,1,108,85.31291842441331,85.51088699817514,85.31291842441331,2.6186671924775844,29.326031701855023,58.16554286243517,42.95656309457241,76.91216928222696,52.07573841860748,74.0701706866223,72.20536007128348,94.19450911622697,1.0
mr,5,1,109,72.22994330283083,71.18399280399015,72.22994330283083,3.8632558608414653,28.67418240280066,41.454930040467964,35.91538703636441,87.586777483431,82.21440259592202,92.34717937037351,70.13539229011613,105.34784628143805,1.0
mr,5,1,110,100.28673731454151,98.87523781633516,100.28673731454151,-1.1166887364925082,33.68500020026055,41.98576469040269,34.433708264760966,55.64593727472409,79.10281649142125,34.42331806991879,93.23809472076262,106.43395612392027,1.0
mr,5,1,111,127.28130000818061,126.36685486353686,127.28130000818061,-28.78156822948562,34.54504626028383,36.325112803678046,56.06009951345639,54.653969743190736,68.61153790708865,98.38025120595366,115.05604115420279,86.63819092713902,1.0
mr,5,1,112,110.8678688011507,110.63122449303103,110.8678688011507,-0.39770813173825315,26.816993114336835,33.20124504428166,37.19570647503717,77.44061372541242,95.85291794466733,52.1645795395504,106.52969890804164,119.84084699073045,1.0
mr,5,1,113,150.68458481617162,151.15307459055504,150.68458481617162,0.9034531491153965,26.54509055613192,46.64268653235396,67.54794181984364,78.95486574876855,55.018813271433864,74.20094493754989,61.73098913478282,96.50080486609183,1.0
mr,5,1,114,144.4325825378565,146.56347762362955,144.4325825378565,36.94863168727929,28.349689817090137,33.15132939272906,29.18070592116278,53.72567967416078,48.64264760705366,62.0852816859817,72.18669354173392,84.88509681014311,1.0
mr,5,1,115,158.69062994925028,160.05165540812993,158.69062994925028,-2.885414471716838,16.188473011586492,40.57252989775514,66.96456368290038,54.95775819484972,60.313287021662575,59.285096388465504,106.93388138378788,110.73019687140807,1.0
mr,5,1,116,107.83430597491008,107.66183737113755,107.83430597491008,4.523210135004187,20.908853626808686,36.17874042587907,52.11017467202618,56.61858469367391,69.36179577102303,98.57322859805632,72.31522691631042,82.03064036417925,1.0
mr,5,1,117,82.69280524659408,82.67708021082782,82.69280524659408,-0.5206765455786497,38.20124560466715,43.831838605971136,49.032868881296075,43.866593867588676,73.40675229051769,72.51678077900974,85.95660330005356,100.56362314738257,1.0
mr,5,1,118,46.05234033191138,45.59065209698103,46.05234033191138,-17.53017056429298,39.8698062810077,42.66929684229559,44.550809131910505,48.97617664218962,66.62269519001138,85.54406210769145,99.90093778244193,99.81762006711593,1.0
mr,5,1,119,33.40210100955416,33.395917233169946,33.40210100955416,17.142342217725307,28.50578376266173,48.30031955406319,53.991361143520706,47.95031079897518,74.92877555120016,79.24927073793306,72.56979981245456,121.71791131663156,1.0
mr,5,2,1,73.89373188207114,74.11673717936554,73.89373188207114,7.120473493199292,24.004186606230533,28.339588004280557,48.92697855995771,44.29415521057065,72.42678330118571,86.46871607938716,72.652339328209,106.8010258913778,1.0
mr,5,2,2,105.73640699375468,106.5464327548064,105.73640699375468,-0.37540438117715874,26.971350472630697,37.52632738360109,54.477169258102776,23.765854130150096,73.415344770719,99.77251506915447,72.77128353188922,111.41225994439063,1.0
mr,5,2,3,126.16162910786834,127.70954805118647,126.16162910786834,12.266494488004307,35.043720159027316,33.98274875527534,34.291238479315005,62.20619453704434,66.87516843511273,62.863141125615215,96.18818186789794,119.36369321065722,1.0
mr,5,2,4,159.6464507399227,159.4865583115511,159.6464507399227,20.853113235259702,33.280401409208274,42.55339608335344,38.73232531090195,81.60613417813025,90.85808814042915,90.8834576872072,89.12425767173188,93.37383233633355,1.0
mr,5,2,5,175.15548067705845,174.798734940923,175.15548067705845,8.367154595277933,28.566407404981835,50.723603568185155,38.060749936009444,74.86735623527325,47.587344301328784,99.0801201996476,90.59034591740856,87.75526530984499,1.0
mr,5,2,6,148.7530375916552,147.44701182432902,148.7530375916552,0.15528929765070912,27.799053529111873,24.998620242834043,51.429430947637066,62.51591298329551,58.401041653076554,51.54259865589573,76.34708397539875,78.29698946884403,1.0
mr,5,2,7,124.31968072871865,123.2917057125678,124.31968072871865,-19.677543485252393,27.649451105737068,40.920208633179335,67.32514999485092,54.10036577241543,68.55443335791334,85.11442921470363,85.85278714429619,83.4917894004209,1.0
